,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
512560,53471708,2022-02-26T13:59:50.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10459.0,1300 HOE AVENUE,HOE AVENUE,FREEMAN STREET,JENNINGS STREET,FREEMAN STREET,JENNINGS STREET,ADDRESS,BRONX,HOE AVENUE,In Progress,03 BRONX,2029870015.0,BRONX,1014669.0,242266.0,PHONE,Unspecified,BRONX,40.83158723523997,-73.89007834457358,"{'latitude': '40.83158723523997', 'longitude': '-73.89007834457358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937.0,34.0,5.0,43.0,25.0,,,,,,,,,,,,
520321,53465118,2022-02-25T11:40:00.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10036.0,572 11 AVENUE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,11 AVENUE,In Progress,04 MANHATTAN,1010720001.0,MANHATTAN,984992.0,216677.0,PHONE,Unspecified,MANHATTAN,40.761404736783824,-73.99732154558902,"{'latitude': '40.761404736783824', 'longitude': '-73.99732154558902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094.0,12.0,4.0,10.0,10.0,,,,,,,,,,,,
520926,53461911,2022-02-25T10:37:51.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10306.0,135 GREELEY AVENUE,GREELEY AVENUE,SOUTH RAILROAD AVENUE,EDISON STREET,SOUTH RAILROAD AVENUE,EDISON STREET,ADDRESS,STATEN ISLAND,GREELEY AVENUE,In Progress,02 STATEN ISLAND,5036040018.0,STATEN ISLAND,953884.0,149871.0,PHONE,Unspecified,STATEN ISLAND,40.57798529393992,-74.10931348698078,"{'latitude': '40.57798529393992', 'longitude': '-74.10931348698078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10693.0,30.0,1.0,14.0,76.0,,,,,,,,,,,,
532427,53443854,2022-02-23T19:44:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11385.0,1721 HARMAN STREET,HARMAN STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,HARMAN STREET,In Progress,05 QUEENS,4034320060.0,QUEENS,1008177.0,196169.0,PHONE,Unspecified,QUEENS,40.70508300193431,-73.9137018290587,"{'latitude': '40.705083001934305', 'longitude': '-73.9137018290587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,,,,,,,,,,,,
536939,53450423,2022-02-23T09:32:25.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10472.0,1090 CROES AVENUE,CROES AVENUE,DEAD END,WATSON AVENUE,DEAD END,WATSON AVENUE,ADDRESS,BRONX,CROES AVENUE,In Progress,09 BRONX,2037230048.0,BRONX,1020206.0,240624.0,PHONE,Unspecified,BRONX,40.827059613859326,-73.87007874946184,"{'latitude': '40.827059613859326', 'longitude': '-73.87007874946184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610.0,58.0,5.0,31.0,26.0,,,,,,,,,,,,
541310,53438338,2022-02-22T15:16:18.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10039.0,2541 7 AVENUE,7 AVENUE,WEST  147 STREET,WEST  148 STREET,WEST  147 STREET,WEST  148 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,10 MANHATTAN,1020160050.0,MANHATTAN,1001396.0,239133.0,PHONE,Unspecified,MANHATTAN,40.82302378752941,-73.93804944859909,"{'latitude': '40.82302378752941', 'longitude': '-73.93804944859909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097.0,18.0,4.0,36.0,20.0,,,,,,,,,,,,
543707,53434987,2022-02-22T10:38:16.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,Other (Explain Below),11205.0,689 MYRTLE AVENUE,MYRTLE AVENUE,BEDFORD AVENUE,SPENCER STREET,BEDFORD AVENUE,SPENCER STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,In Progress,03 BROOKLYN,3017347503.0,BROOKLYN,996543.0,192356.0,ONLINE,Unspecified,BROOKLYN,40.69464101999654,-73.95566944697165,"{'latitude': '40.69464101999654', 'longitude': '-73.95566944697165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212.0,69.0,2.0,38.0,51.0,,,,,,,,,,,,
543820,53442648,2022-02-22T10:24:48.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11205.0,689 MYRTLE AVENUE,MYRTLE AVENUE,BEDFORD AVENUE,SPENCER STREET,BEDFORD AVENUE,SPENCER STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,In Progress,03 BROOKLYN,3017347503.0,BROOKLYN,996543.0,192356.0,ONLINE,Unspecified,BROOKLYN,40.69464101999654,-73.95566944697165,"{'latitude': '40.69464101999654', 'longitude': '-73.95566944697165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212.0,69.0,2.0,38.0,51.0,,,,,,,,,,,,
548553,53432329,2022-02-21T15:06:46.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10033.0,661 WEST  179 STREET,WEST  179 STREET,WADSWORTH AVENUE,BROADWAY,WADSWORTH AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  179 STREET,In Progress,12 MANHATTAN,1021630025.0,MANHATTAN,1001849.0,248487.0,PHONE,Unspecified,MANHATTAN,40.84869691434032,-73.93638816294042,"{'latitude': '40.84869691434032', 'longitude': '-73.93638816294042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,,,,,,,,,,,,
555941,53423022,2022-02-20T12:44:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,Other (Explain Below),10024.0,320 WEST   90 STREET,WEST   90 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   90 STREET,In Progress,07 MANHATTAN,1012500110.0,MANHATTAN,990534.0,227820.0,PHONE,Unspecified,MANHATTAN,40.79198713623657,-73.9773057419053,"{'latitude': '40.79198713623657', 'longitude': '-73.9773057419053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421.0,20.0,4.0,19.0,15.0,,,,,,,,,,,,
568805,53404730,2022-02-18T14:19:54.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11249.0,136 SOUTH    2 STREET,SOUTH    2 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH    2 STREET,In Progress,01 BROOKLYN,3024170021.0,BROOKLYN,994666.0,199185.0,ONLINE,Unspecified,BROOKLYN,40.71338742594657,-73.96242764985362,"{'latitude': '40.71338742594657', 'longitude': '-73.96242764985362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,,,,,,,,,,,,
570530,53409954,2022-02-18T11:04:19.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10075.0,353 EAST   78 STREET,EAST   78 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   78 STREET,In Progress,08 MANHATTAN,1014530021.0,MANHATTAN,996920.0,220584.0,ONLINE,Unspecified,MANHATTAN,40.77211939086943,-73.95425676686548,"{'latitude': '40.77211939086943', 'longitude': '-73.95425676686548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10092.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
571597,53408819,2022-02-18T09:14:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Mixed Use Building,11225.0,1180 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,In Progress,09 BROOKLYN,3012820034.0,BROOKLYN,997694.0,182691.0,PHONE,Unspecified,BROOKLYN,40.66811112209314,-73.95153803723703,"{'latitude': '40.668111122093144', 'longitude': '-73.95153803723703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,,,,,,,,,,,,
571782,53408470,2022-02-18T08:57:43.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11225.0,1180 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,In Progress,09 BROOKLYN,3012820034.0,BROOKLYN,997694.0,182691.0,PHONE,Unspecified,BROOKLYN,40.66811112209314,-73.95153803723703,"{'latitude': '40.668111122093144', 'longitude': '-73.95153803723703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,,,,,,,,,,,,
578376,53395399,2022-02-17T11:59:28.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11249.0,136 SOUTH    2 STREET,SOUTH    2 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH    2 STREET,In Progress,01 BROOKLYN,3024170021.0,BROOKLYN,994666.0,199185.0,PHONE,Unspecified,BROOKLYN,40.71338742594657,-73.96242764985362,"{'latitude': '40.71338742594657', 'longitude': '-73.96242764985362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,,,,,,,,,,,,
578511,53399028,2022-02-17T11:39:49.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11368.0,34-32 105 STREET,105 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,105 STREET,In Progress,03 QUEENS,,QUEENS,1022111.0,214600.0,ONLINE,Unspecified,QUEENS,40.75562287364483,-73.86334204676079,"{'latitude': '40.75562287364483', 'longitude': '-73.86334204676079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,65.0,3.0,21.0,73.0,,,,,,,,,,,,
581767,53391437,2022-02-16T23:29:20.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10451.0,175 EAST  151 STREET,EAST  151 STREET,WALTON AVENUE,CEDAR LANE,WALTON AVENUE,CEDAR LANE,ADDRESS,BRONX,EAST  151 STREET,In Progress,04 BRONX,2023480053.0,BRONX,1004464.0,238194.0,PHONE,Unspecified,BRONX,40.82044001073283,-73.92696723054753,"{'latitude': '40.82044001073283', 'longitude': '-73.92696723054753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,50.0,5.0,35.0,27.0,,,,,,,,,,,,
583981,53385204,2022-02-16T16:46:38.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10028.0,1264 LEXINGTON AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,LEXINGTON AVENUE,In Progress,08 MANHATTAN,1015140016.0,MANHATTAN,996381.0,223077.0,ONLINE,Unspecified,MANHATTAN,40.7789627763376,-73.95619824874713,"{'latitude': '40.7789627763376', 'longitude': '-73.95619824874713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,51.0,11.0,,,,,,,,,,,,
584917,53389070,2022-02-16T14:33:23.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11368.0,97-28 57 AVENUE,57 AVENUE,97 PLACE,98 STREET,97 PLACE,98 STREET,ADDRESS,CORONA,57 AVENUE,In Progress,04 QUEENS,4019180067.0,QUEENS,1022205.0,207980.0,PHONE,Unspecified,QUEENS,40.73745225429416,-73.86304011731356,"{'latitude': '40.737452254294155', 'longitude': '-73.86304011731356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,66.0,3.0,21.0,68.0,,,,,,,,,,,,
593237,53375461,2022-02-15T14:09:48.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10011.0,205 10 AVENUE,10 AVENUE,WEST   22 STREET,WEST   23 STREET,WEST   22 STREET,WEST   23 STREET,ADDRESS,NEW YORK,10 AVENUE,In Progress,04 MANHATTAN,1006940032.0,MANHATTAN,982990.0,211496.0,ONLINE,Unspecified,MANHATTAN,40.74718414926416,-74.00454734793693,"{'latitude': '40.747184149264164', 'longitude': '-74.00454734793693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,12.0,4.0,10.0,6.0,,,,,,,,,,,,
594493,53378182,2022-02-15T12:00:56.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11204.0,1636 43 STREET,43 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,43 STREET,In Progress,12 BROOKLYN,3053790021.0,BROOKLYN,989518.0,170182.0,ONLINE,Unspecified,BROOKLYN,40.63378527803269,-73.98102006155192,"{'latitude': '40.63378527803269', 'longitude': '-73.98102006155192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,2.0,2.0,18.0,39.0,,,,,,,,,,,,
596285,53374257,2022-02-15T09:35:16.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10039.0,2569 7 AVENUE,7 AVENUE,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,10 MANHATTAN,1020160050.0,MANHATTAN,1001565.0,239442.0,PHONE,Unspecified,MANHATTAN,40.82387157504691,-73.93743803419468,"{'latitude': '40.82387157504691', 'longitude': '-73.93743803419468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097.0,18.0,4.0,36.0,20.0,,,,,,,,,,,,
601398,53371299,2022-02-14T17:12:44.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11368.0,34-22 105 STREET,105 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,105 STREET,In Progress,03 QUEENS,4017440024.0,QUEENS,1022108.0,214623.0,PHONE,Unspecified,QUEENS,40.755686015558624,-73.86335274563483,"{'latitude': '40.755686015558624', 'longitude': '-73.86335274563483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,65.0,3.0,21.0,73.0,,,,,,,,,,,,
602961,53365921,2022-02-14T14:12:16.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11215.0,636 11 STREET,11 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,11 STREET,In Progress,06 BROOKLYN,3010970038.0,BROOKLYN,990236.0,181071.0,ONLINE,Unspecified,BROOKLYN,40.66367276589595,-73.97842353502847,"{'latitude': '40.66367276589595', 'longitude': '-73.97842353502847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617.0,14.0,2.0,27.0,50.0,,,,,,,,,,,,
602973,53366500,2022-02-14T14:10:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10028.0,920 PARK AVENUE,PARK AVENUE,EAST   80 STREET,EAST   81 STREET,EAST   80 STREET,EAST   81 STREET,ADDRESS,NEW YORK,PARK AVENUE,In Progress,08 MANHATTAN,1014920036.0,MANHATTAN,995366.0,222194.0,ONLINE,Unspecified,MANHATTAN,40.776540509100094,-73.95986459876464,"{'latitude': '40.776540509100094', 'longitude': '-73.95986459876464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,51.0,11.0,,,,,,,,,,,,
604434,53364453,2022-02-14T11:26:30.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10025.0,50 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST  102 STREET,WEST  103 STREET,WEST  102 STREET,WEST  103 STREET,ADDRESS,NEW YORK,MANHATTAN AVENUE,In Progress,07 MANHATTAN,1018380021.0,MANHATTAN,994420.0,229349.0,PHONE,Unspecified,MANHATTAN,40.796180209578544,-73.96326939108826,"{'latitude': '40.796180209578544', 'longitude': '-73.96326939108826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,20.0,4.0,23.0,15.0,,,,,,,,,,,,
605413,53369914,2022-02-14T09:45:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10009.0,514 EAST   12 STREET,EAST   12 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   12 STREET,In Progress,03 MANHATTAN,1004050015.0,MANHATTAN,989586.0,204811.0,ONLINE,Unspecified,MANHATTAN,40.7288339602327,-73.98074764520315,"{'latitude': '40.7288339602327', 'longitude': '-73.98074764520315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,,,,,,,,,,,,
605653,53372864,2022-02-14T09:21:45.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10009.0,514 EAST   12 STREET,EAST   12 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   12 STREET,In Progress,03 MANHATTAN,1004050015.0,MANHATTAN,989586.0,204811.0,ONLINE,Unspecified,MANHATTAN,40.7288339602327,-73.98074764520315,"{'latitude': '40.7288339602327', 'longitude': '-73.98074764520315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,,,,,,,,,,,,
610393,53358192,2022-02-13T16:46:05.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11206.0,111 TEN EYCK WALK,TEN EYCK WALK,BEND,MANHATTAN AVENUE,BEND,MANHATTAN AVENUE,ADDRESS,BROOKLYN,TEN EYCK WALK,In Progress,01 BROOKLYN,3030240001.0,BROOKLYN,999405.0,197977.0,PHONE,Unspecified,BROOKLYN,40.71006490557237,-73.94533596351852,"{'latitude': '40.71006490557237', 'longitude': '-73.94533596351852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,36.0,2.0,30.0,56.0,,,,,,,,,,,,
612139,53356104,2022-02-13T12:26:03.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11385.0,717 SENECA AVENUE,SENECA AVENUE,MYRTLE AVENUE LINE,WOODBINE STREET,MYRTLE AVENUE LINE,WOODBINE STREET,ADDRESS,RIDGEWOOD,SENECA AVENUE,In Progress,05 QUEENS,4034580002.0,QUEENS,1009925.0,195284.0,PHONE,Unspecified,QUEENS,40.70264898694915,-73.90740064800096,"{'latitude': '40.70264898694915', 'longitude': '-73.90740064800096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,,,,,,,,,,,,
613351,53356092,2022-02-13T09:05:55.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10453.0,105 EAST  177 STREET,EAST  177 STREET,MORRIS AVENUE,GRAND CONCOURSE,MORRIS AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,EAST  177 STREET,In Progress,05 BRONX,2028060001.0,BRONX,1009792.0,248827.0,PHONE,Unspecified,BRONX,40.8496107089785,-73.90767679862152,"{'latitude': '40.8496107089785', 'longitude': '-73.90767679862152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,,,,,,,,,,,,
615380,53352087,2022-02-13T00:47:33.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11385.0,717 SENECA AVENUE,SENECA AVENUE,MYRTLE AVENUE LINE,WOODBINE STREET,MYRTLE AVENUE LINE,WOODBINE STREET,ADDRESS,RIDGEWOOD,SENECA AVENUE,In Progress,05 QUEENS,4034580002.0,QUEENS,1009925.0,195284.0,PHONE,Unspecified,QUEENS,40.70264898694915,-73.90740064800096,"{'latitude': '40.70264898694915', 'longitude': '-73.90740064800096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,,,,,,,,,,,,
619304,53350648,2022-02-12T16:00:37.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,1-2 Family Mixed Use Building,11226.0,1398 NOSTRAND AVENUE,NOSTRAND AVENUE,LINDEN BOULEVARD,MARTENSE STREET,LINDEN BOULEVARD,MARTENSE STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,In Progress,17 BROOKLYN,3050880039.0,BROOKLYN,998193.0,176956.0,PHONE,Unspecified,BROOKLYN,40.65236904152314,-73.94975113719705,"{'latitude': '40.65236904152314', 'longitude': '-73.94975113719705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,61.0,2.0,11.0,40.0,,,,,,,,,,,,
621545,53345995,2022-02-12T11:07:19.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11226.0,615 OCEAN AVENUE,OCEAN AVENUE,TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,In Progress,14 BROOKLYN,3051010061.0,BROOKLYN,995192.0,175291.0,PHONE,Unspecified,BROOKLYN,40.64780319510334,-73.96056907269815,"{'latitude': '40.64780319510334', 'longitude': '-73.96056907269815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,,,,,,,,,,,,
629877,53335630,2022-02-11T13:01:21.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,Other (Explain Below),11226.0,2259 CHURCH AVENUE,CHURCH AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,CHURCH AVENUE,In Progress,14 BROOKLYN,3050890057.0,BROOKLYN,995992.0,176254.0,PHONE,Unspecified,BROOKLYN,40.65044539642217,-73.95768449216547,"{'latitude': '40.65044539642217', 'longitude': '-73.95768449216547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,,,,,,,,,,,,
639321,53332165,2022-02-10T12:00:58.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11101.0,41-29 24 STREET,24 STREET,41 AVENUE,QUEENS PLAZA NORTH,41 AVENUE,QUEENS PLAZA NORTH,ADDRESS,LONG ISLAND CITY,24 STREET,In Progress,01 QUEENS,4004140117.0,QUEENS,1000794.0,213321.0,PHONE,Unspecified,QUEENS,40.75217792689496,-73.94028811924424,"{'latitude': '40.75217792689496', 'longitude': '-73.94028811924424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858.0,39.0,3.0,33.0,72.0,,,,,,,,,,,,
640331,53332168,2022-02-10T10:22:35.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11385.0,711 SENECA AVENUE,SENECA AVENUE,MYRTLE AVENUE LINE,WOODBINE STREET,MYRTLE AVENUE LINE,WOODBINE STREET,ADDRESS,RIDGEWOOD,SENECA AVENUE,In Progress,05 QUEENS,4034580006.0,QUEENS,1009907.0,195298.0,PHONE,Unspecified,QUEENS,40.7026874658518,-73.90746551334222,"{'latitude': '40.7026874658518', 'longitude': '-73.90746551334222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,,,,,,,,,,,,
649745,53320486,2022-02-09T07:26:19.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10065.0,430 EAST   63 STREET,EAST   63 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,In Progress,08 MANHATTAN,1014570017.0,MANHATTAN,995518.0,216810.0,ONLINE,Unspecified,MANHATTAN,40.76176263819749,-73.95932481461134,"{'latitude': '40.76176263819749', 'longitude': '-73.95932481461134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
651864,53307028,2022-02-08T20:17:37.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10039.0,2541 7 AVENUE,7 AVENUE,WEST  147 STREET,WEST  148 STREET,WEST  147 STREET,WEST  148 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,10 MANHATTAN,1020160050.0,MANHATTAN,1001396.0,239133.0,PHONE,Unspecified,MANHATTAN,40.82302378752941,-73.93804944859909,"{'latitude': '40.82302378752941', 'longitude': '-73.93804944859909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097.0,18.0,4.0,36.0,20.0,,,,,,,,,,,,
