,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
13089,54054719,2022-05-01T11:31:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,87 COLUMBIA STREET,COLUMBIA STREET,RIVINGTON ST,STANTON ST,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1003330001,MANHATTAN,989919,201047,ONLINE,Unspecified,MANHATTAN,40.71850248516654,-73.97954934762572,"{'latitude': '40.71850248516654', 'longitude': '-73.97954934762572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,50,4,,,,,,,N/A,,,,,
13287,54055740,2022-05-01T10:52:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,171 9 STREET,9 STREET,2 AVE,3 AVE,,,ADDRESS,BROOKLYN,,Open,06 BROOKLYN,3010020041,BROOKLYN,986546,184035,ONLINE,Unspecified,BROOKLYN,40.671810011439774,-73.99172308599965,"{'latitude': '40.671810011439774', 'longitude': '-73.99172308599965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617,14,2,27,50,,,,,,,N/A,,,,,
13671,54057763,2022-05-01T09:27:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11415,82-12 AUSTIN STREET,AUSTIN STREET,82 AVE,82 RD,,,ADDRESS,KEW GARDENS,,Open,09 QUEENS,4033370052,QUEENS,1031135,198190,ONLINE,Unspecified,QUEENS,40.71053829619469,-73.83088465999532,"{'latitude': '40.71053829619469', 'longitude': '-73.83088465999532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24011,46,3,28,60,,,,,,,N/A,,,,,
19272,54051612,2022-04-30T17:05:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10016,685 1 AVENUE,1 AVENUE,E 39 ST,E 40 ST,,,ADDRESS,NEW YORK,,Open,06 MANHATTAN,1009450023,MANHATTAN,992238,211437,ONLINE,Unspecified,MANHATTAN,40.747018691029226,-73.97117132877398,"{'latitude': '40.747018691029226', 'longitude': '-73.97117132877398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078,71,4,51,9,,,,,,,N/A,,,,,
20220,54045235,2022-04-30T13:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11217,85 6 AVENUE,6 AVENUE,ST MARKS AVE,PROSPECT PL,,,ADDRESS,BROOKLYN,,Open,06 BROOKLYN,3009367501,BROOKLYN,991163,186904,ONLINE,Unspecified,BROOKLYN,40.679682368162155,-73.97507619267,"{'latitude': '40.679682368162155', 'longitude': '-73.97507619267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619,14,2,27,50,,,,,,,N/A,,,,,
20556,54049586,2022-04-30T12:56:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10025,698 WEST END AVENUE,WEST END AVENUE,W 93 ST,W 94 ST,,,ADDRESS,NEW YORK,,Open,07 MANHATTAN,1012410061,MANHATTAN,991388,228501,ONLINE,Unspecified,MANHATTAN,40.79385564875484,-73.97422085272983,"{'latitude': '40.79385564875484', 'longitude': '-73.97422085272983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,19,15,,,,,,,N/A,,,,,
21058,54045234,2022-04-30T11:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11375,95-24 72 AVENUE,72 AVENUE,UNION TPKE,METROPOLITAN AVE,,,ADDRESS,FOREST HILLS,,Open,06 QUEENS,4039030012,QUEENS,1026282,197654,PHONE,Unspecified,QUEENS,40.709091490839036,-73.84839285866727,"{'latitude': '40.709091490839036', 'longitude': '-73.84839285866727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14786,40,3,28,70,,,,,,,N/A,,,,,
21079,54050574,2022-04-30T11:52:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11225,340 MIDWOOD STREET,MIDWOOD STREET,NOSTRAND AVE,NEW YORK AVE,,,ADDRESS,BROOKLYN,,Open,09 BROOKLYN,3048010021,BROOKLYN,998308,179804,PHONE,Unspecified,BROOKLYN,40.660185994477835,-73.94933075442788,"{'latitude': '40.660185994477835', 'longitude': '-73.94933075442788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,,,,,,,N/A,,,,,
21149,54047371,2022-04-30T11:42:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11226,228 MARLBOROUGH ROAD,MARLBOROUGH ROAD,ALBEMARLE RD,BEVERLEY RD,,,ADDRESS,BROOKLYN,,Open,14 BROOKLYN,3051180038,BROOKLYN,993936,174162,ONLINE,Unspecified,BROOKLYN,40.644705796922786,-73.96509685346291,"{'latitude': '40.644705796922786', 'longitude': '-73.96509685346291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,,,,,,,N/A,,,,,
21184,54048471,2022-04-30T11:36:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10026,279 WEST  117 STREET,WEST  117 STREET,ST NICHOLAS AVE,FREDERICK DOUGLASS BLVD,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1019230001,MANHATTAN,996928,232500,ONLINE,Unspecified,MANHATTAN,40.80482559994171,-73.95420539322119,"{'latitude': '40.80482559994171', 'longitude': '-73.95420539322119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12423,18,4,36,18,,,,,,,N/A,,,,,
21202,54046344,2022-04-30T11:33:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10301,27 BRISTOL AVENUE,BRISTOL AVENUE,CYPRESS AVE,LITTLE CLOVE RD,,,ADDRESS,STATEN ISLAND,,Open,01 STATEN ISLAND,5006790023,STATEN ISLAND,954072,162467,PHONE,Unspecified,STATEN ISLAND,40.61255939241116,-74.10869297702425,"{'latitude': '40.61255939241116', 'longitude': '-74.10869297702425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,,,,,,,N/A,,,,,
21680,54046345,2022-04-30T09:56:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,929 MARCY AVENUE,MARCY AVENUE,MACON ST,MAC DONOUGH ST,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3018510073,BROOKLYN,999121,187474,ONLINE,Unspecified,BROOKLYN,40.68123709641696,-73.94638353854047,"{'latitude': '40.68123709641696', 'longitude': '-73.94638353854047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,,,,,,,N/A,,,,,
21953,54051611,2022-04-30T09:03:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10025,603 WEST  111 STREET,WEST  111 STREET,BROADWAY,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Open,09 MANHATTAN,1018940043,MANHATTAN,993378,232626,ONLINE,Unspecified,MANHATTAN,40.80517581596549,-73.96702828830267,"{'latitude': '40.80517581596549', 'longitude': '-73.96702828830267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,37,4,23,17,,,,,,,N/A,,,,,
23487,54052680,2022-04-30T00:28:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,121 QUINCY STREET,QUINCY STREET,FRANKLIN AVE,BEDFORD AVE,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3019710152,BROOKLYN,996416,189331,ONLINE,Unspecified,BROOKLYN,40.68633826838341,-73.95613289235499,"{'latitude': '40.68633826838341', 'longitude': '-73.95613289235499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,,,,,,,N/A,,,,,
25657,54036059,2022-04-29T19:40:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10065,44 EAST   67 STREET,EAST   67 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,Open,08 MANHATTAN,1013817503,MANHATTAN,993318,219220,PHONE,Unspecified,MANHATTAN,40.76837999529108,-73.96726311455245,"{'latitude': '40.76837999529108', 'longitude': '-73.96726311455245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090,23,4,51,11,,,,,,,N/A,,,,,
26526,54038294,2022-04-29T17:21:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,55 WEST   11 STREET,WEST   11 STREET,5 AVE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Open,02 MANHATTAN,1005750077,MANHATTAN,985145,206972,ONLINE,Unspecified,MANHATTAN,40.7347669393431,-73.99677054129582,"{'latitude': '40.7347669393431', 'longitude': '-73.99677054129582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074,57,4,10,3,,,,,,,N/A,,,,,
27104,54040609,2022-04-29T15:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10025,117 WEST   96 STREET,WEST   96 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,Open,07 MANHATTAN,1018510020,MANHATTAN,993035,228256,ONLINE,Unspecified,MANHATTAN,40.793181706160915,-73.96827297312448,"{'latitude': '40.793181706160915', 'longitude': '-73.96827297312448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,23,15,,,,,,,N/A,,,,,
27428,54038291,2022-04-29T15:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11233,28 MAC DOUGAL STREET,MAC DOUGAL STREET,BEND,HOWARD AVE,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3015300013,BROOKLYN,1006422,186747,ONLINE,Unspecified,BROOKLYN,40.67922637038177,-73.92006264331393,"{'latitude': '40.67922637038177', 'longitude': '-73.92006264331393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,69,2,17,52,,,,,,,N/A,,,,,
27528,54037199,2022-04-29T14:54:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,415 EAST    5 STREET,EAST    5 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Open,12 BROOKLYN,3053570071,BROOKLYN,991118,173204,ONLINE,Unspecified,BROOKLYN,40.642078926681485,-73.97525238796416,"{'latitude': '40.642078926681485', 'longitude': '-73.97525238796416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,,,,,,,N/A,,,,,
29223,54038292,2022-04-29T11:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11205,12 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,WASHINGTON PARK,CARLTON AVE,,,ADDRESS,BROOKLYN,,Open,02 BROOKLYN,3020890035,BROOKLYN,991735,191277,ONLINE,Unspecified,BROOKLYN,40.69168478720541,-73.97300907274183,"{'latitude': '40.69168478720541', 'longitude': '-73.97300907274183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,,,,,,,N/A,,,,,
29600,54040610,2022-04-29T10:32:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11230,1562 OCEAN AVENUE,OCEAN AVENUE,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,Open,14 BROOKLYN,3067210082,BROOKLYN,996435,166678,ONLINE,Unspecified,BROOKLYN,40.62416072339662,-73.95610531350422,"{'latitude': '40.62416072339662', 'longitude': '-73.95610531350422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13513,60,2,26,43,,,,,,,N/A,,,,,
29803,54040611,2022-04-29T10:10:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11379,85-16 60 AVENUE,60 AVENUE,85 ST,86 ST,,,ADDRESS,MIDDLE VILLAGE,,Open,05 QUEENS,4028860008,QUEENS,1018965,205169,ONLINE,Unspecified,QUEENS,40.729750069523305,-73.87474608184115,"{'latitude': '40.729750069523305', 'longitude': '-73.87474608184115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,28,62,,,,,,,N/A,,,,,
30000,54041760,2022-04-29T09:48:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10458,239 EAST KINGSBRIDGE ROAD,EAST KINGSBRIDGE ROAD,BEND,VALENTINE AVE,,,ADDRESS,BRONX,,Closed,07 BRONX,2032930126,BRONX,1013514,254262,ONLINE,Unspecified,BRONX,40.864516595133374,-73.89419967504527,"{'latitude': '40.864516595133374', 'longitude': '-73.89419967504527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:06:00.000,,,2022-04-29T11:06:00.000,,N/A,,,,,
30034,54036057,2022-04-29T09:45:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10452,1055 UNIVERSITY AVENUE,UNIVERSITY AVENUE,W 165 ST,UNNAMED ST,,,ADDRESS,BRONX,,Closed,04 BRONX,2025270061,BRONX,1003546,243380,ONLINE,Unspecified,BRONX,40.834676149253156,-73.93026902903412,"{'latitude': '40.834676149253156', 'longitude': '-73.93026902903412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:07:00.000,,,2022-04-29T11:07:00.000,,N/A,,,,,
30050,54038293,2022-04-29T09:42:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10459,1075 HALL PLACE,HALL PLACE,E 165 ST,E 167 ST,,,ADDRESS,BRONX,,Closed,02 BRONX,2026910092,BRONX,1012604,240004,ONLINE,Unspecified,BRONX,40.825385566857506,-73.8975499513309,"{'latitude': '40.825385566857506', 'longitude': '-73.8975499513309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:07:00.000,,,2022-04-29T11:07:00.000,,N/A,,,,,
30086,54041761,2022-04-29T09:38:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10456,1330 WEBSTER AVENUE,WEBSTER AVENUE,E 169 ST,E 170 ST,,,ADDRESS,BRONX,,Closed,03 BRONX,2028940001,BRONX,1009703,243545,ONLINE,Unspecified,BRONX,40.83511342770475,-73.90801854228667,"{'latitude': '40.83511342770475', 'longitude': '-73.90801854228667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:07:00.000,,,2022-04-29T11:07:00.000,,N/A,,,,,
30109,54036058,2022-04-29T09:35:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10459,1118 INTERVALE AVENUE,INTERVALE AVENUE,BEND,KELLY ST,,,ADDRESS,BRONX,,Closed,02 BRONX,2027060001,BRONX,1012994,240681,ONLINE,Unspecified,BRONX,40.82724247718881,-73.8961378853501,"{'latitude': '40.82724247718881', 'longitude': '-73.8961378853501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:07:00.000,,,2022-04-29T11:07:00.000,,N/A,,,,,
30202,54039493,2022-04-29T09:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10128,1261 MADISON AVENUE,MADISON AVENUE,E 90 ST,E 91 ST,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1015020020,MANHATTAN,996220,224778,ONLINE,Unspecified,MANHATTAN,40.78363178941124,-73.9567765453939,"{'latitude': '40.78363178941124', 'longitude': '-73.9567765453939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10099,23,4,51,11,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T11:06:00.000,,,2022-04-29T11:06:00.000,,N/A,,,,,
31449,54039494,2022-04-29T05:38:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10019,425 WEST   50 STREET,WEST   50 STREET,9 AVE,10 AVE,,,ADDRESS,NEW YORK,,Closed,04 MANHATTAN,1010607502,MANHATTAN,987061,217578,ONLINE,Unspecified,MANHATTAN,40.76387733414535,-73.9898525405949,"{'latitude': '40.76387733414535', 'longitude': '-73.9898525405949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,12,4,10,10,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
33400,54029513,2022-04-28T20:04:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10012,200 BOWERY,BOWERY,SPRING ST,RIVINGTON ST,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,1004927503,MANHATTAN,986004,202062,ONLINE,Unspecified,MANHATTAN,40.72129005816757,-73.99367226242698,"{'latitude': '40.72129005816757', 'longitude': '-73.99367226242698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,57,4,32,2,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
33777,54031719,2022-04-28T19:01:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11204,1457 WEST    5 STREET,WEST    5 STREET,65 ST,AVENUE O,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3065807503,BROOKLYN,989985,162128,ONLINE,Unspecified,BROOKLYN,40.611678441624484,-73.9793443620187,"{'latitude': '40.611678441624484', 'longitude': '-73.9793443620187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867,1,2,18,37,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
33838,54028458,2022-04-28T18:51:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10013,111 WORTH STREET,WORTH STREET,BROADWAY,LAFAYETTE ST,,,ADDRESS,NEW YORK,,Closed,01 MANHATTAN,1001700020,MANHATTAN,983269,200072,ONLINE,Unspecified,MANHATTAN,40.7158281059634,-74.0035387695921,"{'latitude': '40.7158281059634', 'longitude': '-74.0035387695921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076,56,4,32,2,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
34468,54032817,2022-04-28T17:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11385,74-18 64 LANE,64 LANE,74 AVE,COOPER AVE,,,ADDRESS,RIDGEWOOD,,Closed,05 QUEENS,4035980045,QUEENS,1014623,194358,ONLINE,Unspecified,QUEENS,40.70009245739156,-73.89046105259563,"{'latitude': '40.70009245739156', 'longitude': '-73.89046105259563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,34,62,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
35469,54034991,2022-04-28T14:31:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,52 CLARK STREET,CLARK STREET,HICKS ST,HENRY ST,,,ADDRESS,BROOKLYN,,Closed,02 BROOKLYN,3002360103,BROOKLYN,985892,193481,ONLINE,Unspecified,BROOKLYN,40.69773726909009,-73.99407840677407,"{'latitude': '40.69773726909009', 'longitude': '-73.99407840677407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
35837,54031720,2022-04-28T13:39:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11368,40-22 98 STREET,98 STREET,40 RD,41 AVE,,,ADDRESS,CORONA,,Closed,04 QUEENS,4016060061,QUEENS,1021067,212069,PHONE,Unspecified,QUEENS,40.748680336187526,-73.86712417999709,"{'latitude': '40.748680336187526', 'longitude': '-73.86712417999709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
36716,54027360,2022-04-28T11:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11367,147-39 73 AVENUE,73 AVENUE,147 ST,150 ST,,,ADDRESS,FLUSHING,,Closed,08 QUEENS,4066810001,QUEENS,1034587,203605,ONLINE,Unspecified,QUEENS,40.72538217324806,-73.8183927522291,"{'latitude': '40.72538217324806', 'longitude': '-73.8183927522291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509,25,3,24,65,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-29T09:47:00.000,,,2022-04-29T09:47:00.000,,N/A,,,,,
